main_category_name,sub_category_name,ranking,title,orig_price,discount_price,discount_percent
식품 ,간편조리/간식,42,[동원에프앤비]동원 양반 한우사골곰탕 460g 20개,24900,24900,0
식품 ,간편조리/간식,43,강원도 감자 1+1+1 진짜 옹심이/장칼국수/감자전 골라담기,13900,13900,0
식품 ,간편조리/간식,44,[다향오리]냉장다향 훈제오리 슬라이스 450g (150g3팩),17800,17800,0
식품 ,간편조리/간식,45,[다신샵]저탄수 곤약현미김밥 5종 10팩 골라담기 / 식단관리,40900,40900,0
식품 ,간편조리/간식,46,[비비고]한우사골곰탕 500g x10개,18500,16650,10
식품 ,간편조리/간식,47,[비비고][본사배송] 비비고 한우사골곰탕 500g X 18개,35640,22460,36
식품 ,간편조리/간식,48,[동원에프앤비]통그릴 비엔나 (소시지) 300g x 6봉,25420,22870,10
식품 ,간편조리/간식,49,[비비고]CJ 비비고 소고기 미역국 500g x 6봉,18000,18000,0
식품 ,간편조리/간식,50,임자도대파 소불고기 (800g),16980,16980,0
식품 ,간편조리/간식,51,[셰프의정석](순살 갈비탕) 오세득 본 뼈없는 갈비탕 700g 10팩 (총 7kg),60900,54810,10
식품 ,간편조리/간식,52,[CJ제일제당]가쓰오우동 2인 + 튀김우동 2인 (팩) x3개,26500,22530,14
식품 ,간편조리/간식,53,[비비고]비비고 소고기미역국 500g 6봉,22500,20250,10
식품 ,간편조리/간식,54,[오리온]오리온 무뚝뚝감자칩 60gX12입(박스),20600,20600,0
식품 ,간편조리/간식,55,[풀무원]풀무원 쌀 물만두 1kg,10480,10480,0
식품 ,간편조리/간식,56,부산 깡통시장 명물 꼬치어묵 (어묵 10개+장국) x4팩(총 40개입)/쿠폰가 13950원,15500,15500,0
식품 ,간편조리/간식,57,[목우촌]목우촌 주부9단 비엔나소시지 1kg,9980,9980,0
식품 ,간편조리/간식,58,[CJ제일제당]맛밤 60g x20개,33500,30150,10
식품 ,간편조리/간식,59,[농심]올리브 짜파게티20입 박스,21900,21900,0
식품 ,간편조리/간식,60,[비비고]CJ 제일제당 비비고 왕교자 1.33kg,11480,11480,0
식품 ,간편조리/간식,61,[마녀바스켓]춘천 명물 닭갈비 700g x4팩(총2.8kg)/쿠폰가 18280원,21500,21500,0
식품 ,간편조리/간식,62,[농심]올리브 짜파게티 5입X8개(40개),39900,39900,0
식품 ,간편조리/간식,63,[햇반][본사배송] 햇반_100%현미로 지은밥 130G X 24개,30000,24000,20
식품 ,간편조리/간식,64,[농심]농심 신라면 5입 600g (120gx5입),3900,3900,0
식품 ,간편조리/간식,65,[올반키친]올반 슈퍼크런치 치킨텐더 440gx5팩,33200,33200,0
식품 ,간편조리/간식,66,국내산 탱글탱글 구운계란 30알 x 2판,18000,14990,16
식품 ,간편조리/간식,67,[노브랜드]노브랜드 숯불 데리야끼 닭꼬치 800g,14980,14980,0
식품 ,간편조리/간식,68,[비비고]비비고 즉석국 육개장 500g 6봉,22500,20250,10
식품 ,간편조리/간식,69,노다지 한우 곱창 전골 즉석국 즉석탕 해장국 국내산 소 내장 곱창 염통 양 사골 육수 곰탕 전골  1세트,49900,49900,0
식품 ,간편조리/간식,70,[비비고]비비고 왕교자 1.4KG x3,36500,32120,12
식품 ,간편조리/간식,71,[페레로]페레로 로쉐 초콜릿 5개입 x 12 (총 60개입),35900,35900,0
식품 ,간편조리/간식,72,에드워드권 감자탕 1kg x 10팩 총 10kg,49900,47410,4
식품 ,간편조리/간식,73,[오뚜기]열라면 멀티팩 (120GX5입) 8개(1박스),28900,23990,16
식품 ,간편조리/간식,74,다미소반 쌀국수 30개 (멸치맛해물맛사골맛),39900,39900,0
식품 ,간편조리/간식,75,[오리온]포카칩 어니언 66g X12개입,17800,17800,0
식품 ,간편조리/간식,76,탱탱 사누끼우동10봉+가쓰오부시소스10봉+후레이크10봉  / 면10인분 개별포장,17900,17900,0
식품 ,간편조리/간식,77,구워먹는 치즈절편 700gX2팩 + 단호박떡700g증정,17900,17900,0
식품 ,간편조리/간식,78,[해화당]해화당 이영자의 뼈없는갈비탕 900g x 8팩,63900,63900,0
식품 ,간편조리/간식,79,[다향오리]다향 훈제오리 슬라이스 (600g),15580,15580,0
식품 ,간편조리/간식,80,[비비고]비비고 왕교자1.05kg x2 + 김치왕교자 420g x2,29500,25960,12
식품 ,간편조리/간식,81,[참닭]참닭 춘천 닭갈비 700g+700g/찜닭/갈비/양념육,11400,10900,4
식품 ,간편조리/간식,82,하남쭈꾸미쭈꾸미볶음 350g 3팩,30900,30900,0
식품 ,간편조리/간식,83,[쵱선생]부산어묵 물떡 사각 꼬치어묵 오뎅 30꼬치 (어묵 20꼬치+물떡 10꼬치+소스 4봉),19900,19900,0
식품 ,간편조리/간식,84,[농심]올리브짜파게티20개+신라면20개,39900,39900,0
식품 ,간편조리/간식,85,[포스트]포스트 그래놀라 크랜베리아몬드 570g x3 +전자레인지 용기 1개 +팝콘 그래놀라 100g 1개,18200,18200,0
식품 ,간편조리/간식,86,[동원에프앤비]양반 진국 사골곰탕 500g x 20개,23950,21550,10
식품 ,간편조리/간식,87,[농심]신라면120G x 20입 (박스),19900,19900,0
식품 ,간편조리/간식,88,[농심]농심 새우깡90g,1100,1100,0
식품 ,간편조리/간식,89,[농심]농심 신라면컵 30개,30900,30900,0
식품 ,간편조리/간식,90,[농심]안성탕면 125g 5입X8개(총40개),33900,33900,0
식품 ,간편조리/간식,91,이상민 뼈없는 갈비탕 14팩 얼큰다진양념 5개무료배송간편식,69900,69900,0
식품 ,간편조리/간식,92,[신세계푸드]쉐프컬렉션 배소불고기 양념육 200g  x 6팩,31800,31800,0
식품 ,간편조리/간식,93,[햇반](현대hmall) [CJ] 햇반210gX 24개,22800,21660,5
식품 ,간편조리/간식,94,계란공장 맥반석 구운계란 대란 2판(60구) 파손보상,20300,20300,0
식품 ,캔/오일/조미료,1,[동원에프앤비]동원 라이트 스탠다드 참치 150g 원터치 12개,32500,26800,17
식품 ,캔/오일/조미료,2,[동원에프앤비]리챔 오리지널 200g 10캔,27900,23340,16
식품 ,캔/오일/조미료,3,빅마마 이혜정의 시크릿코인 205알(육수한알/개별포장),48900,48900,0
식품 ,캔/오일/조미료,4,[동원에프앤비]DHA 참치 150g 원터치 12캔,32500,26800,17
식품 ,캔/오일/조미료,5,[스팸]스팸 25%라이트 200g x9개,31500,28350,10
식품 ,캔/오일/조미료,6,[동원에프앤비]동원 리챔 더블라이트 200g 10캔,27900,23340,16
식품 ,캔/오일/조미료,7,[스팸]스팸 클래식 200g x9개,31500,28350,10
식품 ,캔/오일/조미료,8,[동원에프앤비]고추참치 150g 12캔,32500,26800,17
식품 ,캔/오일/조미료,9,[스팸]스팸 클래식 340g x9개,43500,39150,10
식품 ,캔/오일/조미료,10,[동원에프앤비]동원 라이트스탠다드참치 85g x6캔 +고추참치 85g x6캔,23960,21560,10
식품 ,캔/오일/조미료,11,[스팸]스팸 25%라이트 340g x9개,43500,39150,10
식품 ,캔/오일/조미료,12,[백설]백설 고소함가득 참기름 430ml 3개,30500,27450,10
식품 ,캔/오일/조미료,13,[스팸]스팸 클래식 340g x6+스팸 25%라이트 340g x2,37500,33750,10
식품 ,캔/오일/조미료,14,[백설]콩기름 1.8L x 3개,26500,23850,10
식품 ,캔/오일/조미료,15,[동원에프앤비]동원 스페셜5호 선물세트 (구:5N호) / (빅스),115000,115000,0
식품 ,캔/오일/조미료,16,[동원에프앤비]리챔 오리지널 340g 10캔,43900,37260,15
식품 ,캔/오일/조미료,17,[CJ제일제당][본사배송 선물세트]스팸6호 (쇼핑백 동봉) -1.8일 순차출고,69900,69900,0
식품 ,캔/오일/조미료,18,[CJ제일제당][본사배송] 백설 찹쌀호떡믹스 400G X 10,24900,21670,12
식품 ,캔/오일/조미료,19,본라이프해바라기유 20L,66900,66900,0
식품 ,캔/오일/조미료,20,[순창메주]순창메주 장담그기세트 5kg(8덩이),114900,114900,0
식품 ,캔/오일/조미료,21,[동원에프앤비]동원 라이트스탠다드참치 85g x 12캔,24200,21780,10
식품 ,캔/오일/조미료,22,[스팸]스팸 클래식 200g x10+스팸 25%라이트 200g x2,37500,33750,10
식품 ,캔/오일/조미료,23,[다시다]다시다 쇠고기 1kg,19500,17550,10
식품 ,캔/오일/조미료,24,[백설]갈색 설탕 3kg 2봉,13500,13500,0
식품 ,캔/오일/조미료,25,[SPAM]CJ 선물세트 스팸3호 4개 +쇼핑백,215000,193500,10
식품 ,캔/오일/조미료,26,[샘표]샘표 진간장 금F3 1.7L 2개 + 금F3 860ml 2개,18900,18900,0
식품 ,캔/오일/조미료,27,[동원에프앤비]동원 참치 단호 선물세트  P (150g x 15캔),90000,90000,0
식품 ,캔/오일/조미료,28,해강 진도 두번 구운 곱창김(10매20봉),40900,40900,0
식품 ,캔/오일/조미료,29,[노브랜드]노브랜드 스위트콘340g,1280,1280,0
식품 ,캔/오일/조미료,30,[CJ제일제당]해찬들 태양초 골드고추장2kg 2개,30500,27450,10
식품 ,캔/오일/조미료,31,[백설]하얀설탕 3kg x4봉,27500,24750,10
식품 ,캔/오일/조미료,32,[빅마마]빅마마 이혜정의 시크릿코인 205알(육수한알/개별포장),59900,53910,10
식품 ,캔/오일/조미료,33,CJ 스팸 클래식 200g   6개,20880,17750,14
식품 ,캔/오일/조미료,34,[백설](1+1) 씨제이 다담순두부찌개양념 140G,2390,2390,0
식품 ,캔/오일/조미료,35,[한성기업]한성 맛있게 양념된 청국장 200g X 10개,21200,21200,0
식품 ,캔/오일/조미료,36,한 알로 요리 끝 자연한알6병+휴대용1병+마늘한알2봉,59000,59000,0
식품 ,캔/오일/조미료,37,[동원에프앤비]동원 스페셜5호 선물세트  / 5N호,115000,115000,0
식품 ,캔/오일/조미료,38,[CJ제일제당]CJ제일제당 스팸 G호 선물세트 (쇼핑백포함),45000,45000,0
식품 ,캔/오일/조미료,39,한정수량 필수템 CJ 카놀라유 900ML 5병,23750,22090,6
식품 ,캔/오일/조미료,40,[백설]다담된장찌개양념500g,6980,6980,0
식품 ,생수/커피/음료,100,[매일유업]상하목장 멸균우유 200ML 48팩,49500,49500,0
식품 ,간편조리/간식,95,[오리온]초코송이 36g X 18개입 X 2박스,19000,19000,0
식품 ,간편조리/간식,96,[피코크]피코크 찰진 우리쌀떡국떡 1kg,6480,6480,0
식품 ,간편조리/간식,97,[롯데웰푸드]구구 아이스크림 30개입,26900,26900,0
식품 ,간편조리/간식,98,[해화당]해화당 이영자의 뼈없는갈비탕 900g x 8팩,63900,63900,0
식품 ,간편조리/간식,99,통살새우까스 1kg (20개입),21900,21900,0
식품 ,간편조리/간식,100,(1+1)려강 쫀쫀한찰순대 503G,5990,5990,0
식품 ,캔/오일/조미료,41,[동원에프앤비]김치찌개용참치150g  12캔,32500,27800,14
식품 ,캔/오일/조미료,42,[동원에프앤비]야채참치 150g 12캔,32500,27800,14
식품 ,캔/오일/조미료,43,[스팸]스팸 클래식 200g x8+스팸 25%라이트 200g x4,37500,33750,10
식품 ,캔/오일/조미료,44,[풀무원]풀무원 살아있는 실의 힘 검정약콩 나또 40팩,50900,46340,8
식품 ,캔/오일/조미료,45,[육수장인]더 진한 육수 19가지 국내산 자연재료 코인 육수 2병,39800,39800,0
식품 ,캔/오일/조미료,46,[사조참치]사조참치 살코기참치(안심따개) 100g x20캔,34800,29000,16
식품 ,캔/오일/조미료,47,[동원]동원 건강한 64호 동원선물세트 1개 참치 리챔 (쇼핑백포함) (튜나리챔64호)_품절,800000,800000,0
식품 ,캔/오일/조미료,48,CJ 제일제당 스팸 선물세트 블랙라벨 T호 명절 추석선물 세트 올리브유 거래처 회사,62500,62500,0
식품 ,캔/오일/조미료,49,[올리타리아]이태리 올리타리아 포도씨유 500ml 5병,41900,41900,0
식품 ,캔/오일/조미료,50,[동원]동원에프앤비 동원 태호 선물세트 P 2023년 추석,120000,120000,0
식품 ,캔/오일/조미료,51,[동원에프앤비]동원참치 라이트스탠다드 150g x 10캔,22900,22900,0
식품 ,캔/오일/조미료,52,[동원에프앤비]꽁치 300g 5캔,19500,19500,0
식품 ,캔/오일/조미료,53,[백설]포도씨유 900ml 4개,42500,38250,10
식품 ,캔/오일/조미료,54,[동원에프앤비]동원 리챔 G9호 선물세트  (빅스),110000,110000,0
식품 ,캔/오일/조미료,55,미화 합동 찌개된장 14Kg,58800,58800,0
식품 ,캔/오일/조미료,56,[스팸]CJ제일제당 스팸 복합2호 선물세트 (쇼핑백포함),35000,35000,0
식품 ,캔/오일/조미료,57,오색단지 참치액 900ml(1040g)3병 + 대게액 900ml(1050g)1병,32900,32900,0
식품 ,캔/오일/조미료,58,[CJ제일제당]스팸선물세트 CJ 특별한선택 스페셜 G호 쇼핑백포함,48500,48500,0
식품 ,캔/오일/조미료,59,[CJ제일제당]해찬들 태양초 매운 골드고추장 2kg 2개,30500,27450,10
식품 ,캔/오일/조미료,60,[폰타나]폰타나 봉골레파스타소스 430g 3개 + 스파게티면,13500,13500,0
식품 ,캔/오일/조미료,61,[동원에프앤비][동원] 라이트 스탠다드 참치 85g x20캔,37900,37900,0
식품 ,캔/오일/조미료,62,[보성이금숙]보성이금숙3호세트 (참기름 250ml  들기름250ml),77000,77000,0
식품 ,캔/오일/조미료,63,[백설]하얀설탕15kg,31500,28350,10
식품 ,캔/오일/조미료,64,[캐인슈가]캐인슈가 태국 비정제 사탕수수원당10kg,24000,21600,10
식품 ,캔/오일/조미료,65,[스팸]CJ제일제당 스팸 복합1호 선물세트 (쇼핑백포함),31150,31150,0
식품 ,캔/오일/조미료,66,[키친스토리]빅마마 이혜정의 시크릿코인 205알(편안한맛 8팩+5알 +개운한맛2팩 팩 당 20알),59900,53910,10
식품 ,캔/오일/조미료,67,[동원에프앤비]동원참치 행호/명절 선물세트/무료배송/쇼핑백동봉,130000,130000,0
식품 ,캔/오일/조미료,68,CJ 제일제당 스팸 6호 선물세트 쇼핑백 포함,65000,65000,0
식품 ,캔/오일/조미료,69,[다시다]무료배송 CJ 백설 쇠고기 다시다 25kg / 박스포장,327390,327390,0
식품 ,캔/오일/조미료,70,[동원에프앤비]동원 참치살코기 135g8,18480,18480,0
식품 ,캔/오일/조미료,71,[동원에프앤비]동원참치 S12호 (구 친100호) 선물세트/ 참치 선물세트,300000,300000,0
식품 ,캔/오일/조미료,72,진보종합상사 번데기4kg냉동 뻔데기 번데기탕 만들기,20900,20900,0
식품 ,캔/오일/조미료,73,[농심]파스타랑 버섯크림3+볼로네제3,20900,20900,0
식품 ,캔/오일/조미료,74,[CJ제일제당]최고의선택 프리미엄호 3개 (BOX) +쇼핑백,175000,157500,10
식품 ,캔/오일/조미료,75,[백설]백설  찹쌀 호떡믹스 400g,3980,3980,0
식품 ,캔/오일/조미료,76,[청정원]청정원 100%국산고추장 1kg,26000,26000,0
식품 ,캔/오일/조미료,77,[안동제비원]안동제비원 전통 메주세트+누름독,119000,107100,10
식품 ,캔/오일/조미료,78,[동원에프앤비]동원 튜나리챔100호(참치135gx12개 리챔200gx4개) _상품준비중,200000,200000,0
식품 ,캔/오일/조미료,79,[오뚜기]오뚜기 토마토케찹 300g,1980,1980,0
식품 ,캔/오일/조미료,80,[백설]카놀라유 900ml 4개,28500,25650,10
식품 ,캔/오일/조미료,81,[CJ제일제당]CJ해찬들 초고추장 1.05kg,6200,6200,0
식품 ,캔/오일/조미료,82,[오뚜기](행사상품) 오뚜기 옛날참기름 500ML,7550,7550,0
식품 ,캔/오일/조미료,83,[동원 F B] 동원참치 라이트스탠다드 150g x 10캔,22900,22900,0
식품 ,캔/오일/조미료,84,[사조참치]사조대림 참치 135g x 20캔 /살코기/고추/마일드/짜개,40900,40900,0
식품 ,캔/오일/조미료,85,[동원에프앤비]동원 리챔 핫 치폴레 200g  10캔,27900,27900,0
식품 ,캔/오일/조미료,86,(1+1)씨제이 다담된장찌개양념 530G,7490,7490,0
식품 ,캔/오일/조미료,87,[오뚜기]오뚜기 토마토케찹500g,3180,3180,0
식품 ,캔/오일/조미료,88,[동원에프앤비]동원 리챔 G9호 선물세트 /리챔6호 동일상품,110000,110000,0
식품 ,캔/오일/조미료,89,맛선생 꽃게참치액 2.1kg,13480,13480,0
식품 ,캔/오일/조미료,90,(행사상품) 해표 카놀라유 900ML,4750,4750,0
식품 ,캔/오일/조미료,91,[동원에프앤비]라이트스탠다드 참치 85g x 12캔,24200,21780,10
식품 ,캔/오일/조미료,92,산루카스아보카도오일 1000ml,22980,22980,0
식품 ,캔/오일/조미료,93,[사조해표]해표 식용유 1.8L,7500,7500,0
식품 ,캔/오일/조미료,94,[동원]동원 친100호(S12호) 선물세트 1개 (라이트스탠다드 x 12캔) 참치 명절 선물용,800000,800000,0
식품 ,캔/오일/조미료,95,[폰타나]폰타나 갈릭 토마토 파스타소스 600g 3개 + 스파게티면,13300,13300,0
식품 ,캔/오일/조미료,96,[밥상마루]밥상마루 100% 참기름 350ml 1+1 100% 통깨압착 국내생산,24900,24900,0
식품 ,캔/오일/조미료,97,동원 참치 T12호 x 1세트 쇼핑백포함  명절선물세트 참치선물세트,30900,30900,0
식품 ,캔/오일/조미료,98,[백설]CJ 다담 순두부찌개양념130g,2980,2980,0
식품 ,캔/오일/조미료,99,[사자표]사자표 거장 볶음짬뽕소스 200g,2980,2980,0
식품 ,캔/오일/조미료,100,[백설]백설  브라우니 믹스 320g,3980,3980,0
식품 ,수산,1,[청해명가]청해명가 오징어 백진미채 국내가공 1kg,29800,29800,0
식품 ,수산,2,수산곳간 크리스피 빠삭어포 8종 럭키박스 초특가 묶음 할인 (단하루 46%),26900,26900,0
식품 ,수산,3,할인쿠폰 35%) 제주 손질 고등어살 특대 160g이상 (2kg) 12팩,36000,36000,0
식품 ,수산,4,[우체국쇼핑]경남 통영 생굴 중 1kg,14900,13900,6
식품 ,수산,5,[소문난삼부자김]소문난오부자 재래도시락김5g 72봉,22900,22900,0
식품 ,수산,6,냉장호주 The 담백한 생연어회 필렛 500g,26800,26800,0
식품 ,수산,7,통통한 캐나다산 활 랍스터 1미 450~550G,35900,35900,0
식품 ,수산,8,구룡수산 대사이즈 손질 통오징어 130g20마리(총 10팩 1팩 2마리),40900,40900,0
식품 ,수산,9,통영 장보고닷컴 굴 생굴 2kg / 싱싱 지퍼백 포장 통통 중대굴,34900,34900,0
식품 ,수산,10,[해야미]참쥐포 중쥐포 (일반사이즈) 50장 쿠폰적용가13050원,14500,14500,0
식품 ,수산,11,김하진여수순살갈치150g16팩,39900,39900,0
식품 ,수산,12,완도 동결건조 건매생이 2g60개,45900,45900,0
식품 ,수산,13,해쁨 완도 산지직송 바로먹는 매생이 4개입 x 3팩 / 단하루 특가 판매,11900,11900,0
식품 ,수산,14,[바다내음]통영산 통통생굴 1kg / 2건 이상 구매시 초장증정,27700,27700,0
식품 ,수산,15,[해야미]바베큐 페스츄리 오징어 허니버터향  150g +150g,10900,10900,0
식품 ,수산,16,[쵱선생]통영 생굴 2kg 횟감용 햇굴 통영 49번 경매인 산지직송,37400,37400,0
식품 ,수산,17,통영생굴/석화 당일생산정말깨끗한세척석화(각굴)10kg,27900,27900,0
식품 ,수산,18,구룡포 반건조 오징어 70~80g  20마리(팩당2마리/원양산),39900,39900,0
식품 ,수산,19,세척 국내산석화 석굴 각굴 여수 통영굴택배 10kg생굴,27900,27900,0
식품 ,수산,20,회로도 먹는 제주 손질 광어 (9~11팩) / 총 1.2kg,59900,59900,0
식품 ,수산,21,[대천김][대천김] 3호 재래김 30봉,34000,33030,2
식품 ,수산,22,선택09-손질과메기 20마리40쪽(진공포장) 5마리4팩+1팩,28900,28900,0
식품 ,수산,23,(행사상품)동원 훈제연어슬라이스 700G 팩 ,21520,21520,0
식품 ,수산,24,국내산  손질 몽당 갑오징어 1kg(급냉),17900,17900,0
식품 ,수산,25,냉장노르웨이 내가 만드는 동원 생연어회 필렛 (500g),29800,29800,0
식품 ,수산,26,[소문난삼부자김]소문난오부자 전장김 선물세트 8봉+8봉(총16봉),18900,18900,0
식품 ,수산,27,자연산  손질 파품 통오징어 1kg(6~9미벌크구성),18900,18900,0
식품 ,수산,28,[바른씨]노르웨이 숙성생연어 500g (몸뱃살) (HACCP인증),27900,27900,0
식품 ,수산,29,햇과메기/발과메기/20마리40쪽/최저특가판매,24900,24900,0
식품 ,수산,30,[동원에프앤비]동원 양반 들기름김 식탁 20P+20P (총40봉) 에코패키지,9900,9900,0
식품 ,수산,31,국내산 손질고등어(냉장) 생물 대 3손 6미,20000,20000,0
식품 ,수산,32,[노브랜드]노브랜드 도시락 김 100g (5g20),5480,5480,0
식품 ,수산,33,[CJ제일제당]명가김 파래김 4g x16입 4개,18500,16650,10
식품 ,수산,34,냉동대한민국 손질 오징어 (500g 3-5미 껍질제거),14800,14800,0
식품 ,수산,35,포항 구룡포과메기  햇과메기 반손질 위생지포장 20마리 (40쪽),27900,27900,0
식품 ,수산,36,국내산 법성포 영광굴비 선물세트 산지직송 10미+1미 실속,59000,59000,0
식품 ,수산,37,[대천김](1+1)대천김 도시락김20봉 100G,9990,9990,0
식품 ,수산,38,노브랜드 구운 김밥용 김 (10매/20g),1680,1680,0
식품 ,수산,39,35%할인쿠폰) 제주 반건조 참옥돔 250G이상 4마리 산지직송,85000,85000,0
식품 ,수산,40,꽁치 야채세트 10마리 20쪽 과메기 특가,27900,27900,0
식품 ,수산,41,광천김공장 파래식탁김 15g 30봉 맛있는 밥도둑 광천 파래김,24500,22500,8
식품 ,수산,42,해담제주 은갈치 150g15마리 분량+제주 굴비 60g내외30마리,49900,49900,0
식품 ,수산,43,포항구룡포 과메기 꽁치손질10미20쪽야채세트,32900,32900,0
식품 ,수산,44,외할머니 벌교 꼬막 알꼬막 100gX4팩 /꼬막비빔밥 무침,17400,17400,0
식품 ,축산,1,(전단상품)신선특란 30입 1800G ,7990,7990,0
식품 ,축산,2,오늘반찬은 신선한란 30구 대란,8490,8490,0
식품 ,축산,3,[프레시누리]누리푸드 곡물비육 호주 청정우 갈비찜 갈비탕용 900gX2팩,38900,38900,0
식품 ,축산,4,냉동미국산 한단 LA식 갈비 (1kg),49880,49880,0
식품 ,축산,5,냉장/호주산 와규 바로구이 400g,26500,26500,0
식품 ,축산,6,무항생제 닭볶음용 1000g,8800,8800,0
식품 ,축산,7,자연주의 동물복지 유정란 30개입 (대란 1560g),7980,7980,0
식품 ,축산,8,냉장 설성 무항생제 한돈 벌집 삼겹살 400g,20800,20800,0
식품 ,축산,9,[맞춤상회]배터지는 소고기모듬 (실속세트) 갈비살+등심추리+부채살+우삼겹 총 800g,22900,22900,0
식품 ,축산,10,오늘 반찬은 신선한란 30알 (특란),8990,8990,0
식품 ,축산,11,[어니스트초이스]벌집삼겹살 400g 5팩 총2Kg 돼지고기 삼겹살 구이 고기 네덜란드산 암퇘지,23500,23500,0
식품 ,축산,12,신선한 계란 30개입 (특란 1800g),7980,7980,0
식품 ,축산,13,도드람 냉장 앞다리살 보쌈/수육용 1kg,21800,21800,0
식품 ,축산,14,[어니스트초이스]벌집삼겹살 400g 5팩 총2Kg 돼지고기 삼겹살 구이 고기 네덜란드산 암퇘지,23900,23900,0
식품 ,축산,15,냉장 한우 국거리(절단)1+등급300g,17800,17800,0
식품 ,축산,16,(행사상품)온가족닭볶음탕용 1.2kg 팩 ,8000,8000,0
식품 ,축산,17,우삼겹 호주청정우 250gx3팩+3팩 총6팩 야들야들 고소한 샤브샤브구이용 만능우삼겹,20400,20400,0
식품 ,축산,18,냉장 한우 국거리(절단)1등급500g,24800,24800,0
식품 ,축산,19,냉장/호주산 호주청정우 치마살 구이 300g,13500,13500,0
식품 ,축산,20,호주산 척아이롤 (100g),2980,2980,0
식품 ,축산,21,냉장 한우 국거리(절단)1등급300g,16600,16600,0
식품 ,축산,22,도드람 냉장 앞다리살 제육/불고기용 1kg,21800,21800,0
식품 ,축산,23,무항생제해발500냉장목심구이용400g,18500,18500,0
식품 ,축산,24,냉동/호주청정우  목심 샤브샤브 1kg,19900,19900,0
식품 ,축산,25,노브랜드냉동 삼겹살 바로구이 (1000g),12980,12980,0
식품 ,축산,26,일판란 30개입 (특란 1800g),7480,7480,0
식품 ,축산,27,[프레시누리]프리미엄 우삼겹(3초구이 샤브) 250gX4팩,17900,17900,0
식품 ,축산,28,[프레시누리]청정우 차돌박이 (3초구이 샤브용) 250gX4팩,23900,23900,0
식품 ,축산,29,T추억의 국민학교 떡볶이 5종 6팩 모음,32500,32500,0
식품 ,축산,30,냉동스페인산 뼈없는 대패 삼겹살 (1000g),12980,12980,0
식품 ,축산,31,[데일리이츠]데일리이츠 옛날 한입 삼겹살 2kg (500g 4팩),24900,24900,0
식품 ,축산,32,하림 냉장 볶음탕용 생닭 (1kg),9800,9800,0
식품 ,축산,33,한우암소 국거리용(절단) 300gx3팩 2+1 100g당2060원 1등급 외 인기상품,21900,21900,0
식품 ,축산,34,[프레시누리]바베큐용 등갈비 1kg+1kg,26900,26900,0
식품 ,축산,35,씽씽배송 호주산 안창살 200gx2팩+토시살 200gx2팩,21900,21900,0
식품 ,축산,36,[이마트]미트센터 스페인산 냉동 칼집 삼겹살 구이 1kg / 12mm 총2kg (1kg x 2팩) / BBQ 구이용,23500,23500,0
식품 ,축산,37,1등급 우리집 신선계란 20개입 (대란 1040g),6990,6990,0
식품 ,축산,38,(행사상품)냉동 보리먹인냉삼겹살 700g 팩 ,10740,10740,0
식품 ,축산,39,프리미엄 1등급 국내산 소고기 냉장 육회 250g + 소스증정 택1,19900,19900,0
식품 ,축산,40,캐나다 삼겹살 구이용 (100g),1380,1380,0
식품 ,축산,41,냉장 한우 불고기1++등급(7)300g(팩),21800,21800,0
식품 ,김치/반찬,1,[노브랜드]노브랜드 국산콩두부300g2입,3480,3480,0
식품 ,김치/반찬,2,얼갈이+열무김치 2kg 전라도 보성엔 녹차 별미 김치,11900,11900,0
식품 ,김치/반찬,3,맑은물에 촌두부 550G,1950,1950,0
식품 ,김치/반찬,4,[피코크]피코크 떡갈비 450gx6팩,37200,37200,0
식품 ,김치/반찬,5,990 맛있는 두부 420g,990,990,0
식품 ,김치/반찬,6,(행사상품)강릉초당부침두부 550G,2490,2490,0
식품 ,김치/반찬,7,(전단상품)Simplus 고소하고담백한두부 300G_PB,1290,1290,0
식품 ,김치/반찬,8,가정식 생포기김치10Kg (쿠폰할인가 확인)/맛없다면 무료반품/배추김치/반찬/총각/열무,39900,39900,0
식품 ,김치/반찬,9,김수미의 엄마생각 더프리미엄 포기김치 10kg,51900,51900,0
식품 ,김치/반찬,10,[종가]종가집 행복이온 전라도 포기김치 10kg/본사직영,47900,47900,0
식품 ,김치/반찬,11,[대복]대복 포기김치 10kg (꽃게육수로 시원하고 아삭한 맛),39900,39900,0
식품 ,김치/반찬,12,(1+1)씨제이 고소한순두부 350G,2190,2190,0
식품 ,김치/반찬,13,[노브랜드]노브랜드 김밥용 맛 단무지 500g,2180,2180,0
식품 ,김치/반찬,14,더리미티드CJ 행복한콩 큰두부 500g2,3580,3580,0
식품 ,김치/반찬,15,예스레 포기김치10kg,45600,42000,7
식품 ,김치/반찬,16,[종가]종가집 태백 포기김치 5kg,25500,25500,0
식품 ,김치/반찬,17,[노브랜드]노브랜드 한입 떡갈비740g,6980,6980,0
식품 ,김치/반찬,18,[종가]종가집 행복이온 포기김치 10kg/본사직영,47900,47900,0
식품 ,김치/반찬,19,[CJ제일제당]CJ 행복한콩 몽글몽글 순두부기획 350g2,2180,2180,0
식품 ,김치/반찬,20,(NS홈쇼핑) 실속 못난이 백명란 500gX3통[33627815],33360,33360,0
식품 ,김치/반찬,21,[먹보야]수 (秀) 국산 겉절이 2kg 배추겉절이 배추김치 김치 반찬 쌈채소 대파 V,12900,12900,0
식품 ,김치/반찬,22,(전단상품)홈플러스시그니처 두부기획 300gx2PB,3590,3590,0
